slug,name,file,file_expanded,os_raw,os_canonical,type,description
splashtop,Splashtop,C:\Program Files (x86)\Splashtop\Splashtop Remote\Server\SRFeature.exe,C:\Program Files (x86)\Splashtop\Splashtop Remote\Server\SRFeature.exe,Windows,Windows,,N/A
splashtop,Splashtop,C:\Program Files (x86)\Splashtop\Splashtop Remote\Server\db\SRAgent.sqlite3,C:\Program Files (x86)\Splashtop\Splashtop Remote\Server\db\SRAgent.sqlite3,Windows,Windows,,N/A
teamviewer,TeamViewer,C:\Users\<username>\AppData\Local\Temp\TeamViewer\TV15Install.log,C:\Users\<username>\AppData\Local\Temp\TeamViewer\TV15Install.log,Windows,Windows,,N/A
teamviewer,TeamViewer,TeamViewer\d\d_Logfile\.log,TeamViewer\d\d_Logfile\.log,Windows,Windows,Regex,N/A
teamviewer,TeamViewer,C:\Program Files\TeamViewer\Connections_incoming.txt,C:\Program Files\TeamViewer\Connections_incoming.txt,Windows,Windows,,N/A
teamviewer,TeamViewer,C:\Program Files\TeamViewer\TVNetwork.log,C:\Program Files\TeamViewer\TVNetwork.log,Windows,Windows,,N/A
teamviewer,TeamViewer,%LOCALAPPDATA%\Temp\TeamViewer\TV15Install.log,C:\Users\*\AppData\Local\Temp\TeamViewer\TV15Install.log,Windows,Windows,,N/A
teamviewer,TeamViewer,%APPDATA%\\TeamViewer\\TeamViewer\d\d_Logfile\.log,C:\Users\*\AppData\Roaming\\TeamViewer\\TeamViewer\d\d_Logfile\.log,Windows,Windows,Regex,N/A
teamviewer,TeamViewer,teamviewerqs.exe,teamviewerqs.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,tv_w32.exe,tv_w32.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,tv_w64.exe,tv_w64.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,tv_x64.exe,tv_x64.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,teamviewer.exe,teamviewer.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,teamviewer_service.exe,teamviewer_service.exe,Windows,Windows,,N/A
teamviewer,TeamViewer,%LOCALAPPDATA%\TeamViewer\Database\tvchatfilecache.db,C:\Users\*\AppData\Local\TeamViewer\Database\tvchatfilecache.db,Windows,Windows,,SQlite 3 database storing cache about TeamViewer chat
teamviewer,TeamViewer,%LOCALAPPDATA%\TeamViewer\RemotePrinting\tvprint.db,C:\Users\*\AppData\Local\TeamViewer\RemotePrinting\tvprint.db,Windows,Windows,,SQlite 3 database storing TeamViewer print jobs
teamviewer,TeamViewer,%PROGRAMDATA%\Microsoft\Windows\Start Menu\Programs\TeamViewer.lnk,C:\ProgramData\Microsoft\Windows\Start Menu\Programs\TeamViewer.lnk,Windows,Windows,,N/A
teamviewer,TeamViewer,C:\Program Files*\TeamViewer\connections*.txt,C:\Program Files*\TeamViewer\connections*.txt,Windows,Windows,,N/A
teamviewer,TeamViewer,C:\Users\*\AppData\Roaming\TeamViewer\MRU\RemoteSupport\*tvc,C:\Users\*\AppData\Roaming\TeamViewer\MRU\RemoteSupport\*tvc,Windows,Windows,,N/A
teleport_connect,Teleport Connect,C:\Program Files\Teleport Connect\Teleport Connect.exe,C:\Program Files\Teleport Connect\Teleport Connect.exe,Windows,Windows,,Main executable in a per-machine Windows installation.
teleport_connect,Teleport Connect,C:\Program Files\Teleport Connect\resources\bin\tsh.exe,C:\Program Files\Teleport Connect\resources\bin\tsh.exe,Windows,Windows,,Bundled tsh client in a per-machine Windows installation.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Local\Programs\Teleport Connect\Teleport Connect.exe,C:\Users\*\AppData\Local\Programs\Teleport Connect\Teleport Connect.exe,Windows,Windows,,Main executable in a per-user Windows installation.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Local\Programs\Teleport Connect\resources\bin\tsh.exe,C:\Users\*\AppData\Local\Programs\Teleport Connect\resources\bin\tsh.exe,Windows,Windows,,Bundled tsh client in a per-user Windows installation.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Roaming\Teleport Connect\app_state.json,C:\Users\*\AppData\Roaming\Teleport Connect\app_state.json,Windows,Windows,,Teleport Connect application state.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Roaming\Teleport Connect\app_config.json,C:\Users\*\AppData\Roaming\Teleport Connect\app_config.json,Windows,Windows,,Teleport Connect application configuration.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Roaming\Teleport Connect\certs\tshd.crt,C:\Users\*\AppData\Roaming\Teleport Connect\certs\tshd.crt,Windows,Windows,,Ephemeral certificate used for local tsh daemon communication.
teleport_connect,Teleport Connect,C:\Users\*\AppData\Roaming\Teleport Connect\logs\*,C:\Users\*\AppData\Roaming\Teleport Connect\logs\*,Windows,Windows,,Teleport Connect application logs.
teleport_connect,Teleport Connect,C:\ProgramData\TeleportConnectUpdater\*,C:\ProgramData\TeleportConnectUpdater\*,Windows,Windows,,Staging directory used by the privileged updater service.
teleport_connect,Teleport Connect,/Applications/Teleport Connect.app/Contents/MacOS/Teleport Connect,/Applications/Teleport Connect.app/Contents/MacOS/Teleport Connect,macOS,MacOS,,Main macOS application executable.
teleport_connect,Teleport Connect,/Applications/Teleport Connect.app/Contents/MacOS/tsh.app/Contents/MacOS/tsh,/Applications/Teleport Connect.app/Contents/MacOS/tsh.app/Contents/MacOS/tsh,macOS,MacOS,,Bundled tsh client on macOS.
teleport_connect,Teleport Connect,/Users/*/Library/Application Support/Teleport Connect/app_state.json,/Users/*/Library/Application Support/Teleport Connect/app_state.json,macOS,MacOS,,Teleport Connect application state on macOS.
teleport_connect,Teleport Connect,/Users/*/Library/Application Support/Teleport Connect/app_config.json,/Users/*/Library/Application Support/Teleport Connect/app_config.json,macOS,MacOS,,Teleport Connect application configuration on macOS.
teleport_connect,Teleport Connect,/Users/*/Library/Application Support/Teleport Connect/certs/tshd.crt,/Users/*/Library/Application Support/Teleport Connect/certs/tshd.crt,macOS,MacOS,,Ephemeral certificate used for local tsh daemon communication.
teleport_connect,Teleport Connect,/Users/*/Library/Application Support/Teleport Connect/logs/*,/Users/*/Library/Application Support/Teleport Connect/logs/*,macOS,MacOS,,Teleport Connect application logs on macOS.
teleport_connect,Teleport Connect,/opt/Teleport Connect/teleport-connect,/opt/Teleport Connect/teleport-connect,Linux,Linux,,Main Teleport Connect executable installed from a Linux package.
teleport_connect,Teleport Connect,/opt/Teleport Connect/resources/bin/tsh,/opt/Teleport Connect/resources/bin/tsh,Linux,Linux,,Bundled tsh client on Linux.
teleport_connect,Teleport Connect,/usr/share/applications/teleport-connect.desktop,/usr/share/applications/teleport-connect.desktop,Linux,Linux,,Desktop entry installed by the Linux package.
teleport_connect,Teleport Connect,/home/*/.config/Teleport Connect/app_state.json,/home/*/.config/Teleport Connect/app_state.json,Linux,Linux,,Teleport Connect application state on Linux.
teleport_connect,Teleport Connect,/home/*/.config/Teleport Connect/app_config.json,/home/*/.config/Teleport Connect/app_config.json,Linux,Linux,,Teleport Connect application configuration on Linux.
teleport_connect,Teleport Connect,/home/*/.config/Teleport Connect/certs/tshd.crt,/home/*/.config/Teleport Connect/certs/tshd.crt,Linux,Linux,,Ephemeral certificate used for local tsh daemon communication.
teleport_connect,Teleport Connect,/home/*/.config/Teleport Connect/logs/*,/home/*/.config/Teleport Connect/logs/*,Linux,Linux,,Teleport Connect application logs on Linux.
teleport_connect,Teleport Connect,/home/*/.cache/Teleport Connect/teleport/teleport,/home/*/.cache/Teleport Connect/teleport/teleport,Linux,Linux,,Cached Connect My Computer agent binary on Linux.
teleport_connect,Teleport Connect,/usr/local/bin/tsh,/usr/local/bin/tsh,Linux,Linux,,Symlink to the bundled tsh client created during Linux installation.
teramind,Teramind,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\*,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\*,Windows,Windows,,Teramind Hidden / Stealth agent root install directory; named with a fixed product GUID. Vendor docs explicitly call this the verification path for confirming hidden-agent installation. Override via TMROOTDIR installer parameter.
teramind,Teramind,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\config,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\config,Windows,Windows,,Teramind Hidden agent configuration directory
teramind,Teramind,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\updates\rundll32.exe.config,C:\ProgramData\{4CEC2908-5CE4-48F0-A717-8FC833D8017A}\updates\rundll32.exe.config,Windows,Windows,,"Teramind agent update staging artifact (.NET app.config sidecar) — directly observed as a Teramind-domain downloaded file in VirusTotal infrastructure data; the rundll32.exe filename is the renamed updater binary, not the legitimate Microsoft rundll32."
teramind,Teramind,C:\ProgramData\Teramind Agent\*,C:\ProgramData\Teramind Agent\*,Windows,Windows,,Teramind Revealed agent root install directory (typical install layout)
teramind,Teramind,C:\ProgramData\Teramind Agent\config,C:\ProgramData\Teramind Agent\config,Windows,Windows,,Teramind Revealed agent configuration directory
teramind,Teramind,C:\ProgramData\Teramind Agent\<version>\{6D99445F-F40F-45CB-B433-06302DAE6C70}\tmagentsvc.exe,C:\ProgramData\Teramind Agent\<version>\{6D99445F-F40F-45CB-B433-06302DAE6C70}\tmagentsvc.exe,Windows,Windows,,"Teramind agent Windows service binary; vendor-documented exact image path (version directory varies by release, e.g. 24.12.0). Invoked with --service / -service."
teramind,Teramind,C:\ProgramData\Package Cache\.unverified\agent,C:\ProgramData\Package Cache\.unverified\agent,Windows,Windows,,WiX bundle cache copy of the Teramind agent MSI; observed across multiple Teramind MSI submissions in VirusTotal infrastructure data.
teramind,Teramind,teramind_agent_*_bundle_noredist_setup.msi,teramind_agent_*_bundle_noredist_setup.msi,Windows,Windows,,"Teramind agent installer MSI; vendor enforces a fixed filename pattern and refuses to run if renamed. Observed signed variants include teramind_agent_v25.34.2799_bundle_noredist_setup.msi, teramind_agent_v25.31.2935_bundle_noredist_setup.msi, teramind_agent_v24.13.19_bundle_noredist_setup.msi, teramind_agent_v26.8.183_bundle_noredist_setup.msi."
teramind,Teramind,teramind_agent_*_x64.msi,teramind_agent_*_x64.msi,Windows,Windows,,"Teramind agent installer MSI (x64 variant) — observed naming pattern teramind_agent_x64.msi, teramind_agent_v5.0.0_x64.msi, teramind_agent_x64_s-i(__<hash>).msi where the trailing parenthesised value is the per-tenant install identifier."
teramind,Teramind,teramind_agent_*_ARM64.msi,teramind_agent_*_ARM64.msi,Windows,Windows,,"Teramind agent installer MSI (ARM64) — observed signed variants include teramind_agent_v26.8.183_ARM64.msi, teramind_agent_v26.8.183_ARM64_popup.msi, teramind_agent_v26.8.183_bundle_drivers_ARM64.msi."
teramind,Teramind,tmagent-i(__<hash>).pkg,tmagent-i(__<hash>).pkg,MacOS,MacOS,,Teramind macOS agent PKG installer; vendor enforces a fixed filename pattern. Per-tenant identifier embedded as -i(__<hash>); renamed installers are rejected.
teramind,Teramind,teramind_agent_*_hidden-do(<domain>).pkg,teramind_agent_*_hidden-do(<domain>).pkg,MacOS,MacOS,,"Teramind macOS hidden-agent PKG installer with the deployment-domain installer parameter -do(<tenant>) baked into the filename, e.g. teramind_agent_v1.235.4632_hidden-do(acme.com).pkg"
teramind,Teramind,/usr/local/teramind/agent/bin/tmsysd,/usr/local/teramind/agent/bin/tmsysd,MacOS,MacOS,,Teramind macOS agent daemon binary
teramind,Teramind,/usr/local/teramind/agent/etc/,/usr/local/teramind/agent/etc/,MacOS,MacOS,,Teramind macOS agent configuration directory
teramind,Teramind,/Applications/Teramind Agent.app,/Applications/Teramind Agent.app,MacOS,MacOS,,Teramind Revealed macOS agent app bundle
teramind,Teramind,/Applications/tmagent.app,/Applications/tmagent.app,MacOS,MacOS,,Teramind Hidden macOS agent app bundle
teramind,Teramind,tmui,tmui,MacOS,MacOS,,Teramind Revealed-agent macOS UI component
teramind,Teramind,Teramind.Setup.Updater.exe,Teramind.Setup.Updater.exe,Windows,Windows,,"Teramind agent updater shim binary (.NET, signed by Teramind Inc.); contacts https://www.teramind.co/d/check?v=<version>&s=1&arch=<arch> on launch and downloads update-shim.exe from https://www.teramind.co/d/update-shim.exe"
teramind,Teramind,tmdiag.zip,tmdiag.zip,Windows,Windows,,Teramind diagnostic-bundle archive served from teramind.co; collected by the agent for vendor support
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\TiService.exe,C:\Program Files (x86)\TiFLUX\TiService.exe,Windows,Windows,,TiFLUX SYSTEM service binary; persists agent and re-spawns helpers
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\TiUpdateService.exe,C:\Program Files (x86)\TiFLUX\TiUpdateService.exe,Windows,Windows,,TiFLUX updater service binary
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\TiUpdateService.exe.config,C:\Program Files (x86)\TiFLUX\TiUpdateService.exe.config,Windows,Windows,,Updater service .NET config file
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\si.exe,C:\Program Files (x86)\TiFLUX\si.exe,Windows,Windows,,Silent helper launched from cmd.exe /c start /MIN by the service
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\si.pdb,C:\Program Files (x86)\TiFLUX\si.pdb,Windows,Windows,,PDB symbol file shipped alongside si.exe (information disclosure)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\TiUpdateService.pdb,C:\Program Files (x86)\TiFLUX\TiUpdateService.pdb,Windows,Windows,,PDB symbol file shipped alongside TiUpdateService.exe
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.exe,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.exe,Windows,Windows,,TiAgent user-mode tray application
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.exe.config,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.exe.config,Windows,Windows,,TiAgent .NET config file
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.pdb,C:\Program Files (x86)\TiFLUX\desktop\TiAgent.pdb,Windows,Windows,,PDB symbol file shipped alongside TiAgent.exe
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\en\TiAgent.resources.dll,C:\Program Files (x86)\TiFLUX\desktop\en\TiAgent.resources.dll,Windows,Windows,,TiAgent localized resources (English)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\pt-BR\TiAgent.resources.dll,C:\Program Files (x86)\TiFLUX\desktop\pt-BR\TiAgent.resources.dll,Windows,Windows,,TiAgent localized resources (Brazilian Portuguese)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\desktop\es\TiAgent.resources.dll,C:\Program Files (x86)\TiFLUX\desktop\es\TiAgent.resources.dll,Windows,Windows,,TiAgent localized resources (Spanish)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\ultravnc\*,C:\Program Files (x86)\TiFLUX\dependencies\ultravnc\*,Windows,Windows,,"Bundled UltraVNC redistributable used for inbound remote control (WinVNC.exe, VNCHooks.dll, uvnc_set.exe, uvnckeyboardhelper.exe, setupdrvmv.exe observed as bundled files in the TiFLUX MSI; subdirectory layout below)"
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\ultravnc\driver\xp64\driver\mv2.dll,C:\Program Files (x86)\TiFLUX\dependencies\ultravnc\driver\xp64\driver\mv2.dll,Windows,Windows,,Bundled UltraVNC mirror driver helper (directly observed install path)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7z.exe,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7z.exe,Windows,Windows,,Bundled 7-Zip CLI used by the agent for extraction tasks
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7z.dll,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7z.dll,Windows,Windows,,Bundled 7-Zip library
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7zCon.sfx,C:\Program Files (x86)\TiFLUX\dependencies\7zip\7zCon.sfx,Windows,Windows,,Bundled 7-Zip console SFX module
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\tar\tar.exe,C:\Program Files (x86)\TiFLUX\dependencies\tar\tar.exe,Windows,Windows,,Bundled GNU tar binary
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\tar\libiconv-2.dll,C:\Program Files (x86)\TiFLUX\dependencies\tar\libiconv-2.dll,Windows,Windows,,Dependency of bundled tar.exe
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\tar\libintl-2.dll,C:\Program Files (x86)\TiFLUX\dependencies\tar\libintl-2.dll,Windows,Windows,,Dependency of bundled tar.exe
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\sas_generation.reg,C:\Program Files (x86)\TiFLUX\dependencies\sas_generation.reg,Windows,Windows,,Registry payload imported during install (SAS generation)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\sas_registry.reg,C:\Program Files (x86)\TiFLUX\dependencies\sas_registry.reg,Windows,Windows,,Registry payload imported during install (SAS registry)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\sshHostKey.reg,C:\Program Files (x86)\TiFLUX\dependencies\sshHostKey.reg,Windows,Windows,,Registry payload imported during install (SSH host key)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\dependencies\safemode_reboot.reg,C:\Program Files (x86)\TiFLUX\dependencies\safemode_reboot.reg,Windows,Windows,,Registry payload imported during install (Safe Mode reboot helper)
tiflux,TiFLUX,C:\Program Files (x86)\TiFLUX\scripts\README,C:\Program Files (x86)\TiFLUX\scripts\README,Windows,Windows,,Bundled scripts README
tiflux,TiFLUX,%ProgramData%\Tiflux\*,C:\ProgramData\Tiflux\*,Windows,Windows,,TiFLUX runtime data / logs directory; referenced in vendor uninstall guidance
tmate,tmate,/tmp/tmate*,/tmp/tmate*,Linux,Linux,,tmate socket files for terminal sharing sessions
tmate,tmate,~/.tmate.conf,~/.tmate.conf,Linux,Linux,,tmate configuration file
tmate,tmate,tmate.sock,tmate.sock,Linux,Linux,,tmate socket file for session communication
tmate,tmate,tmate-ready,tmate-ready,Linux,Linux,,tmate readiness indicator file
tmate,tmate,tmate.bashrc,tmate.bashrc,Linux,Linux,,tmate bash configuration file
trustconnect,TrustConnect,C:\Program Files\TrustConnect Agent\TrustConnectAgent.exe,C:\Program Files\TrustConnect Agent\TrustConnectAgent.exe,Windows,Windows,,TrustConnect Agent service binary (default install path)
trustconnect,TrustConnect,C:\Program Files\TrustConnect Agent\config.json,C:\Program Files\TrustConnect Agent\config.json,Windows,Windows,,TrustConnect Agent configuration file written at install
trustconnect,TrustConnect,C:\ProgramData\TrustConnect\*\config.json,C:\ProgramData\TrustConnect\*\config.json,Windows,Windows,,Per-token agent configuration (token subdirectory maps victim to operator org ID)
trustconnect,TrustConnect,C:\ProgramData\TrustConnect\*\device.id,C:\ProgramData\TrustConnect\*\device.id,Windows,Windows,,36-byte device GUID file used for C2 registration
unisystem,UniSystem RMM,UniRMM.exe,UniRMM.exe,Windows,Windows,,Windows UniSystem RMM agent filename from reviewed PE metadata.
unisystem,UniSystem RMM,UniRMM.msi,UniRMM.msi,Windows,Windows,,Windows installer filename described by the vendor product site.
veyon,Veyon,C:\Windows\Temp\VeyonServer.log,C:\Windows\Temp\VeyonServer.log,Windows,Windows,,VeyonServer log file
veyon,Veyon,C:\Windows\Temp\VeyonService.log,C:\Windows\Temp\VeyonService.log,Windows,Windows,,VeyonService log file
veyon,Veyon,C:\Users\*\AppData\Local\VeyonCLI.log,C:\Users\*\AppData\Local\VeyonCLI.log,Windows,Windows,,Veyon command-line interface utility log
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\CLBOOT32.EXE,C:\Program Files (x86)\Vector\Asset Management Client\CLBOOT32.EXE,Windows,Windows,,"Vector Asset Management Client v6.0 main launcher binary (per Vector Asset Management Client v6.0 advanceduninstaller.com listing — install path ""C:\Program Files (x86)\Vector\Asset Management Client"", uninstall ProductCode {04821777-1FD1-4C1A-AC4D-BF5D4D53C34C})"
vizor,VIZOR,C:\Program Files\Vector\Asset Management Client\CLBOOT32.EXE,C:\Program Files\Vector\Asset Management Client\CLBOOT32.EXE,Windows,Windows,,"Vector Asset Management Client v5.7 main launcher binary (per Vector Asset Management Client v5.7 advanceduninstaller.com listing — install path ""C:\Program Files\Vector\Asset Management Client"", uninstall ProductCode {A40A237D-C090-4C05-8580-9DBECFE3602B})"
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\CLDIST32.EXE,C:\Program Files (x86)\Vector\Asset Management Client\CLDIST32.EXE,Windows,Windows,,Vector Asset Management Client distribution / push-deployment binary
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\CLDISTSVC.EXE,C:\Program Files (x86)\Vector\Asset Management Client\CLDISTSVC.EXE,Windows,Windows,,LANutil32 Distribution Agent — Windows service binary (software-distribution side of the Vector Asset Management Client)
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\clMeter32.exe,C:\Program Files (x86)\Vector\Asset Management Client\clMeter32.exe,Windows,Windows,,Vector Asset Management software-metering client
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\clMeterSvc.exe,C:\Program Files (x86)\Vector\Asset Management Client\clMeterSvc.exe,Windows,Windows,,Vector Asset Management software-metering Windows service
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\HTTPGet.exe,C:\Program Files (x86)\Vector\Asset Management Client\HTTPGet.exe,Windows,Windows,,Vector Asset Management HTTP download helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\HTTPPush.exe,C:\Program Files (x86)\Vector\Asset Management Client\HTTPPush.exe,Windows,Windows,,Vector Asset Management HTTP upload helper used to push inventory to the Vector Discovery Server / IIS endpoint
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\WINCHK32.EXE,C:\Program Files (x86)\Vector\Asset Management Client\WINCHK32.EXE,Windows,Windows,,Vector Asset Management Windows-side inventory collector (consumes winchk.dat per VirusTotal Cuckoofork sandbox observation of the parent CLBOOT32.EXE)
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\regapps.exe,C:\Program Files (x86)\Vector\Asset Management Client\regapps.exe,Windows,Windows,,Vector Asset Management installed-applications registry collector
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\lutinfow32.exe,C:\Program Files (x86)\Vector\Asset Management Client\lutinfow32.exe,Windows,Windows,,"Vector Asset Management hardware/software info collector (LANutil32 info utility, x86 build)"
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\LuSMBIOS32.exe,C:\Program Files (x86)\Vector\Asset Management Client\LuSMBIOS32.exe,Windows,Windows,,Vector Asset Management SMBIOS interrogation utility (LANutil32 SMBIOS reader)
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\LuLogon.exe,C:\Program Files (x86)\Vector\Asset Management Client\LuLogon.exe,Windows,Windows,,Vector Asset Management logon-time helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\LUGuard.exe,C:\Program Files (x86)\Vector\Asset Management Client\LUGuard.exe,Windows,Windows,,Vector Asset Management watchdog / guard utility
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\LUEDIT.EXE,C:\Program Files (x86)\Vector\Asset Management Client\LUEDIT.EXE,Windows,Windows,,Vector Asset Management editor utility
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\SelfUpdater.exe,C:\Program Files (x86)\Vector\Asset Management Client\SelfUpdater.exe,Windows,Windows,,Vector Asset Management Client self-update binary
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\VnlSelfUpdate.exe,C:\Program Files (x86)\Vector\Asset Management Client\VnlSelfUpdate.exe,Windows,Windows,,Vector Asset Management Client self-update orchestrator
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\VNLDriverInstaller.exe,C:\Program Files (x86)\Vector\Asset Management Client\VNLDriverInstaller.exe,Windows,Windows,,Vector Asset Management driver installation helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\PidUpdater.exe,C:\Program Files (x86)\Vector\Asset Management Client\PidUpdater.exe,Windows,Windows,,Vector Asset Management product-ID / inventory updater
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\cpuchk.exe,C:\Program Files (x86)\Vector\Asset Management Client\cpuchk.exe,Windows,Windows,,Vector Asset Management CPU detection helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\upload.exe,C:\Program Files (x86)\Vector\Asset Management Client\upload.exe,Windows,Windows,,Vector Asset Management generic upload helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\NUKE32.EXE,C:\Program Files (x86)\Vector\Asset Management Client\NUKE32.EXE,Windows,Windows,,Vector Asset Management cleanup / uninstall helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\Recycler.exe,C:\Program Files (x86)\Vector\Asset Management Client\Recycler.exe,Windows,Windows,,Vector Asset Management Client recycler / queue processor
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\closeapp.exe,C:\Program Files (x86)\Vector\Asset Management Client\closeapp.exe,Windows,Windows,,Vector Asset Management helper that closes running applications (e.g. before software distribution)
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\VECWAIT.EXE,C:\Program Files (x86)\Vector\Asset Management Client\VECWAIT.EXE,Windows,Windows,,Vector Asset Management wait / synchronisation helper
vizor,VIZOR,C:\Program Files (x86)\Vector\Asset Management Client\Prep64.exe,C:\Program Files (x86)\Vector\Asset Management Client\Prep64.exe,Windows,Windows,,Vector Asset Management 64-bit preparation helper
vizor,VIZOR,C:\Program Files\Vector Networks Limited\LANutil32 Suite\clboot32.exe,C:\Program Files\Vector Networks Limited\LANutil32 Suite\clboot32.exe,Windows,Windows,,Legacy LANutil32 Suite install path (predecessor branding for the same Vector Networks discovery client — observed via Windows file databases)
vizor,VIZOR,C:\luhboot.bat,C:\luhboot.bat,Windows,Windows,,LANutil32 Suite boot-time batch (observed dropped to root by CLBOOT32.EXE in VirusTotal Cuckoofork sandbox runs)
vizor,VIZOR,C:\winchk.dat,C:\winchk.dat,Windows,Windows,,Vector Asset Management Windows inventory data file consumed by winchk32.exe (observed at C:\winchk.dat in VirusTotal Cuckoofork sandbox runs)
vizor,VIZOR,C:\LUCLIENT.INI,C:\LUCLIENT.INI,Windows,Windows,,Vector Asset Management Client configuration INI file (observed accessed by CLBOOT32.EXE in VirusTotal Cuckoofork sandbox runs)
vizor,VIZOR,C:\LUCLIENT.MOD,C:\LUCLIENT.MOD,Windows,Windows,,Vector Asset Management Client module file (observed accessed by CLBOOT32.EXE in VirusTotal Cuckoofork sandbox runs)
zecurit,Zecurit,*\Zecurit\Agent\ZecuritAgentService.exe,*\Zecurit\Agent\ZecuritAgentService.exe,Windows,Windows,,Windows management service executable included in the extracted agent archive.
zecurit,Zecurit,*\Zecurit\Agent\ZecuritAgentRegister.exe,*\Zecurit\Agent\ZecuritAgentRegister.exe,Windows,Windows,,Agent registration executable invoked by the installer helper.
zecurit,Zecurit,*\Zecurit\Agent\ZecuritRemoteTools.exe,*\Zecurit\Agent\ZecuritRemoteTools.exe,Windows,Windows,,Remote-tools component included in the extracted Windows agent archive.
zecurit,Zecurit,*\Zecurit\Agent\ZecuritScreenReaderService.exe,*\Zecurit\Agent\ZecuritScreenReaderService.exe,Windows,Windows,,Remote-access service component included in the extracted Windows agent archive.
zecurit,Zecurit,*\Zecurit\Agent\Logs\agent_service.log,*\Zecurit\Agent\Logs\agent_service.log,Windows,Windows,,Windows agent service log observed under the installed agent directory.
